0,0002051850
1,0002051850
2,0002051850
3,0002051850
4,0002051850
5,0002051850
6,0002051850
7,0002051850
8,0002051850
9,0002051850
10,0002051850
11,0002051850
12,0002051850
13,0002051850
14,0002051850
15,0002051850
16,0002051850
17,0002051850
18,0002051850
19,0002051850
20,0002051850
21,0002051850
22,0002051850
23,0002051850
24,0002051850
25,0002051850
26,0002051850
27,0002051850
28,0002051850
29,0002051850
30,0002051850
31,0002051850
32,0002051850
33,0002051850
34,0002051850
35,0002051850
36,0002051850
37,0002051850
38,0002051850
39,0002051850
40,0002051850
41,0002051850
42,0002051850
43,0002051850
44,0002051850
45,0002051850
46,0002051850
47,0002051850
48,000224053X
49,000224053X
50,000224053X
51,000224053X
52,000224053X
53,000224053X
54,000224053X
55,000224053X
56,000224053X
57,000224053X
58,000224053X
59,000224053X
60,000224053X
61,000224053X
62,000224053X
63,000224053X
64,000224053X
65,000224053X
66,000224053X
67,000224053X
68,000224053X
69,000224053X
70,000224053X
71,000224053X
72,000224053X
73,000224053X
74,000224053X
75,000224053X
76,000224053X
77,000224053X
78,000224053X
79,000224053X
80,000224053X
81,000224053X
82,000224053X
83,000224053X
84,000224053X
85,000224053X
86,000224053X
87,000224053X
88,000224053X
89,000224053X
90,000224053X
91,000224053X
92,000224053X
93,000224053X
94,000224053X
95,000224053X
96,000224053X
97,000224053X
98,000224053X
99,000224053X
100,000224053X
101,000224053X
102,000224053X
103,000224053X
104,000224053X
105,000224053X
106,000224053X
107,000224053X
108,000224053X
109,000224053X
110,000224053X
111,000224053X
112,000224053X
113,000224053X
114,000224053X
115,000224053X
116,000224053X
117,000224053X
118,000224053X
119,000224053X
120,000224053X
121,000224053X
122,000224053X
123,000224053X
124,000224053X
125,000224053X
126,000224053X
127,000224053X
128,0006393195
129,0006393195
130,0006393195
131,0006393195
132,0006393195
133,0006393195
134,0006393195
135,0006393195
136,0006393195
137,0006393195
138,0006393195
139,0006393195
140,0006393195
141,0006393195
142,0006393195
143,0006393195
144,0006393195
145,0006393195
146,0006393195
147,0006393195
148,0006393195
149,0006393195
150,0006393195
151,0006393195
152,0006393195
153,0006393195
154,0006393195
155,0006393195
156,0006393195
157,0006393195
158,0006393195
159,0006530702
160,0006530702
161,0006530702
162,0006530702
163,0006530702
164,0006530702
165,0006530702
166,0006530702
167,0006530702
168,0006530702
169,0006530702
170,0006530702
171,0006530702
172,0006530702
173,0006530702
174,0006530702
175,0006530702
176,0006530702
177,0006530702
178,0006530702
179,0006530702
180,0006530702
181,0006530702
182,0006530702
183,0006530702
184,0006530702
185,0006530702
186,0006530702
187,0006530702
188,0006530702
189,0006530702
190,0006530702
191,0006530702
192,0006530702
193,0006530702
194,0006530702
195,0006530702
196,0006530702
197,0006530702
198,0006530702
199,0006530702
200,0006530702
201,0006530702
202,0006530702
203,0006530702
204,0006530702
205,0006530702
206,0006530702
207,0006530702
208,0006530702
209,0006530702
210,0006530702
211,0006530702
212,0006530702
213,0006530702
214,0006530702
215,0007157150
216,0007157150
217,0007157150
218,0007157150
219,0007157150
220,0007157150
221,0007157150
222,0007157150
223,0007157150
224,0007157150
225,0007157150
226,0007157150
227,0007157150
228,0007157150
229,0007157150
230,0007157150
231,0007157150
232,0007157150
233,0007157150
234,0007157150
235,0007157150
236,0007157150
237,0007157150
238,0007157150
239,0007157150
240,0007157150
241,0007157150
242,0007157150
243,0007157150
244,0007157150
245,0007157150
246,0007157150
247,0007157150
248,0007157150
249,0007157150
250,0007157150
251,0007157150
252,0007157150
253,0007157150
254,0007157150
255,0007157150
256,0007157150
257,0007157150
258,0007157150
259,0007157150
260,0007167040
261,0007167040
262,0007167040
263,0007167040
264,0007167040
265,0007167040
266,0007167040
267,0007167040
268,0007167040
269,0007167040
270,0007167040
271,0007167040
272,0007167040
273,0007167040
274,0007167040
275,0007167040
276,0007167040
277,0007167040
278,0007167040
279,0007167040
280,0007167040
281,0007167040
282,0007167040
283,0007167040
284,0007167040
285,0007167040
286,0007167040
287,0007167040
288,0007167040
289,0007167040
290,0007167040
291,0007167040
292,0007167040
293,0007167040
294,0007167040
295,0007167040
296,0007167040
297,0007167040
298,0007167040
299,0007167040
300,0007167040
301,0007167040
302,0007167040
303,0007167040
304,0007167040
305,0007167040
306,0007167040
307,0007167040
308,0007167040
309,0007167040
310,0007167040
311,0007167040
312,0007167040
313,0007167040
314,0007167040
315,0007167040
316,0007167040
317,0007167040
318,000721278X
319,000721278X
320,000721278X
321,000721278X
322,000721278X
323,000721278X
324,000721278X
325,000721278X
326,000721278X
327,000721278X
328,000721278X
329,000721278X
330,000721278X
331,000721278X
332,000721278X
333,000721278X
334,000721278X
335,000721278X
336,000721278X
337,000721278X
338,000721278X
339,000721278X
340,000721278X
341,000721278X
342,000721278X
343,000721278X
344,000721278X
345,000721278X
346,000721278X
347,000721278X
348,000721278X
349,000721278X
350,000721278X
351,000721278X
352,000721278X
353,0007228023
354,0007228023
355,0007228023
356,0007228023
357,0007228023
358,0007228023
359,0007228023
360,0007228023
361,0007228023
362,0007228023
363,0007228023
364,0007228023
365,0007228023
366,0007228023
367,0007228023
368,0007228023
369,0007228023
370,0007228023
371,0007228023
372,0007228023
373,0007228023
374,0007228023
375,0007228023
376,0007228023
377,0007228023
378,0007228023
379,0007228023
380,0007228023
381,0007228023
382,0007228023
383,0007228023
384,0007228023
385,0007228023
386,0007228023
387,0007228023
388,0007228023
389,0007228023
390,0007228023
391,0007228023
392,0007228023
393,0007228023
394,0007228023
395,0007228023
396,0007228023
397,0007228023
398,0007228023
399,0007228023
400,0007228023
401,0007228023
402,0007228023
403,0007228023
404,0007228023
405,0007228023
406,0007228023
407,0007231601
408,0007231601
409,0007231601
410,0007231601
411,0007231601
412,0007231601
413,0007231601
414,0007231601
415,0007231601
416,0007231601
417,0007231601
418,0007231601
419,0007231601
420,0007231601
421,0007231601
422,0007231601
423,0007231601
424,0007231601
425,0007231601
426,0007231601
427,0007231601
428,0007231601
429,0007231601
430,0007231601
431,0007231601
432,0007231601
433,0007231601
434,0007231601
435,0007231601
436,0007231601
437,0007231601
438,0007231601
439,0007231601
440,0007231601
441,0007231601
442,0007231601
443,0007231601
444,0007231601
445,0007231601
446,0007231601
447,000779021X
448,000779021X
449,000779021X
450,000779021X
451,000779021X
452,000779021X
453,000779021X
454,000779021X
455,000779021X
456,000779021X
457,000779021X
458,000779021X
459,000779021X
460,000779021X
461,000779021X
462,000779021X
463,000779021X
464,000779021X
465,000779021X
466,000779021X
467,000779021X
468,000779021X
469,000779021X
470,000779021X
471,000779021X
472,000779021X
473,000779021X
474,000779021X
475,000779021X
476,000779021X
477,000779021X
478,000779021X
479,000779021X
480,000779021X
481,000779021X
482,000779021X
483,000779021X
484,000779021X
485,000779021X
486,000779021X
487,000779021X
488,000779021X
489,000779021X
490,000779021X
491,000779021X
492,000779021X
493,000779021X
494,000779021X
495,000779021X
496,000779021X
497,000779021X
498,000779021X
499,000779021X
500,000779021X
501,000779021X
502,000779021X
503,000779021X
504,000779021X
505,000779021X
506,000779021X
507,000779021X
508,000779021X
509,000779021X
510,000779021X
511,000779021X
512,000779021X
513,000779021X
514,000779021X
515,000779021X
516,000779021X
517,000779021X
518,000779021X
519,000779021X
520,000779021X
521,000779021X
522,000779021X
523,000779021X
524,000779021X
525,000779021X
526,000779021X
527,000779021X
528,000779021X
529,000779021X
530,000779021X
531,000779021X
532,000779021X
533,000779021X
534,000779021X
535,000779021X
536,000779021X
537,000779021X
538,000779021X
539,000779021X
540,000779021X
541,000779021X
542,000779021X
543,000779021X
544,000779021X
545,000779021X
546,000779021X
547,000779021X
548,000779021X
549,000779021X
550,000779021X
551,000779021X
552,000779021X
553,000779021X
554,000779021X
555,000779021X
556,000779021X
557,000779021X
558,000779021X
559,000779021X
560,000779021X
561,000779021X
562,000779021X
563,000779021X
564,000779021X
565,000779021X
566,000779021X
567,000779021X
568,000779021X
569,000779021X
570,000779021X
571,000779021X
572,000779021X
573,000779021X
574,000779021X
575,000779021X
576,000779021X
577,000779021X
578,0026045702
579,0026045702
580,0026045702
581,0026045702
582,0026045702
583,0026045702
584,0026045702
585,0026045702
586,0026045702
587,0026045702
588,0026045702
589,0026045702
590,0026045702
591,0026045702
592,0026045702
593,0026045702
594,0026045702
595,0026045702
596,0026045702
597,0026045702
598,0026045702
599,0026045702
600,0026045702
601,0026045702
602,0026045702
603,0026045702
604,0026045702
605,0026045702
606,0026045702
607,0026045702
608,0026045702
609,0026045702
610,0026045702
611,0026045702
612,0026045702
613,0026045702
614,0026045702
615,0026045702
616,0026045702
617,0026045702
618,0026045702
619,0026045702
620,0026045702
621,0026045702
622,0026045702
623,0026045702
624,0026045702
625,0026045702
626,0026045702
627,0026045702
628,0026045702
629,0026045702
630,0026045702
631,0026045702
632,0026045702
633,0026045702
634,0026045702
635,0026045702
636,0026045702
637,0026045702
638,0029109752
639,0029109752
640,0029109752
641,0029109752
642,0029109752
643,0029109752
644,0029109752
645,0029109752
646,0029109752
647,0029109752
648,0029109752
649,0029109752
650,0029109752
651,0029109752
652,0029109752
653,0029109752
654,0029109752
655,0029109752
656,0029109752
657,0029109752
658,0029109752
659,0029109752
660,0029109752
661,0029109752
662,0029109752
663,0029109752
664,0029109752
665,0029109752
666,0029109752
667,0029109752
668,0029109752
669,0029109752
670,0029109752
671,0029109752
672,0029109752
673,0029109752
674,0029109752
675,0029109752
676,0029109752
677,0029109752
678,006000942X
679,006000942X
680,006000942X
681,006000942X
682,006000942X
683,006000942X
684,006000942X
685,006000942X
686,006000942X
687,006000942X
688,006000942X
689,006000942X
690,006000942X
691,006000942X
692,006000942X
693,006000942X
694,006000942X
695,006000942X
696,006000942X
697,006000942X
698,006000942X
699,006000942X
700,006000942X
701,006000942X
702,006000942X
703,006000942X
704,006000942X
705,006000942X
706,006000942X
707,006000942X
708,006000942X
709,006000942X
710,006000942X
711,006000942X
712,006000942X
713,006000942X
714,0060083816
715,0060083816
716,0060083816
717,0060083816
718,0060083816
719,0060083816
720,0060083816
721,0060083816
722,0060083816
723,0060083816
724,0060083816
725,0060083816
726,0060083816
727,0060083816
728,0060083816
729,0060083816
730,0060083816
731,0060083816
732,0060083816
733,0060083816
734,0060083816
735,0060083816
736,0060083816
737,0060083816
738,0060083816
739,0060083816
740,0060083816
741,0060083816
742,0060083816
743,0060083816
744,0060083816
745,0060083816
746,0060083816
747,0060083816
748,0060083816
749,0060083816
750,0060083816
751,0060083816
752,0060083816
753,0060083816
754,0060084332
755,0060084332
756,0060084332
757,0060084332
758,0060084332
759,0060084332
760,0060084332
761,0060084332
762,0060084332
763,0060084332
764,0060084332
765,0060084332
766,0060084332
767,0060084332
768,0060084332
769,0060084332
770,0060084332
771,0060084332
772,0060084332
773,0060084332
774,0060084332
775,0060084332
776,0060084332
777,0060084332
778,0060084332
779,0060084332
780,0060084332
781,0060084332
782,0060084332
783,0060084332
784,0060084332
785,0060084332
786,0060084332
787,0060084332
788,0060084332
789,0060084332
790,0060084332
791,0060084332
792,0060084332
793,0060084332
794,0060084332
795,0060084332
796,0060084332
797,0060084332
798,0060084332
799,0060084332
800,0060175869
801,0060175869
802,0060175869
803,0060175869
804,0060175869
805,0060175869
806,0060175869
807,0060175869
808,0060175869
809,0060175869
810,0060175869
811,0060175869
812,0060175869
813,0060175869
814,0060175869
815,0060175869
816,0060175869
817,0060175869
818,0060175869
819,0060175869
820,0060175869
821,0060175869
822,0060175869
823,0060175869
824,0060175869
825,0060175869
826,0060175869
827,0060175869
828,0060175869
829,0060175869
830,0060175869
831,0060175869
832,0060175869
833,0060175869
834,0060175869
835,0060175869
836,0060175869
837,0060175869
838,0060175869
839,0060175869
840,0060175869
841,0060175869
842,0060175869
843,0060175869
844,0060175869
845,0060175869
846,0060175869
847,0060175869
848,0060175869
849,0060175869
850,0060175869
851,0060175869
852,0060175869
853,0060175869
854,0060175869
855,0060175869
856,0060175869
857,0060175869
858,0060175869
859,0060175869
860,0060175869
861,0060175869
862,0060175869
863,0060175869
864,0060175869
865,0060175869
866,0060175869
867,0060175869
868,0060175869
869,0060175869
870,0060175869
871,0060175869
872,0060175869
873,0060175869
874,0060192119
875,0060192119
876,0060192119
877,0060192119
878,0060192119
879,0060192119
880,0060192119
881,0060192119
882,0060192119
883,0060192119
884,0060192119
885,0060192119
886,0060192119
887,0060192119
888,0060192119
889,0060192119
890,0060192119
891,0060192119
892,0060192119
893,0060192119
894,0060192119
895,0060192119
896,0060192119
897,0060192119
898,0060192119
899,0060192119
900,0060192119
901,0060192119
902,0060192119
903,0060192119
904,0060192119
905,0060192119
906,0060192119
907,0060192119
908,0060192119
909,0060192119
910,006019491X
911,006019491X
912,006019491X
913,006019491X
914,006019491X
915,006019491X
916,006019491X
917,006019491X
918,006019491X
919,006019491X
920,006019491X
921,006019491X
922,006019491X
923,006019491X
924,006019491X
925,006019491X
926,006019491X
